"Plot Title: 1283023 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
244,10/23/15 12:53:09.169 PM,21.28,,,,
245,10/23/15 12:53:10.169 PM,21.28,,,,
246,10/23/15 12:53:11.169 PM,21.28,,,,
247,10/23/15 12:53:12.169 PM,21.28,,,,
248,10/23/15 12:53:13.169 PM,21.28,,,,
249,10/23/15 12:53:14.169 PM,21.28,,,,
250,10/23/15 12:53:15.169 PM,21.28,,,,
251,10/23/15 12:53:16.169 PM,21.28,,,,
252,10/23/15 12:53:17.169 PM,21.28,,,,
253,10/23/15 12:53:18.169 PM,21.28,,,,
254,10/23/15 12:53:19.169 PM,21.28,,,,
255,10/23/15 12:53:20.169 PM,21.28,,,,
256,10/23/15 12:53:21.169 PM,21.28,,,,
257,10/23/15 12:53:22.169 PM,21.28,,,,
258,10/23/15 12:53:23.169 PM,21.28,,,,
259,10/23/15 12:53:24.169 PM,21.28,,,,
260,10/23/15 12:53:25.169 PM,21.28,,,,
261,10/23/15 12:53:26.169 PM,21.28,,,,
262,10/23/15 12:53:27.169 PM,21.28,,,,
263,10/23/15 12:53:28.169 PM,21.28,,,,
264,10/23/15 12:53:29.169 PM,21.28,,,,
265,10/23/15 12:53:30.169 PM,21.28,,,,
266,10/23/15 12:53:31.169 PM,21.28,,,,
267,10/23/15 12:53:32.169 PM,21.28,,,,
268,10/23/15 12:53:33.169 PM,21.28,,,,
269,10/23/15 12:53:34.169 PM,21.28,,,,
270,10/23/15 12:53:35.169 PM,21.28,,,,
271,10/23/15 12:53:36.169 PM,21.28,,,,
272,10/23/15 12:53:37.169 PM,21.28,,,,
273,10/23/15 12:53:38.169 PM,21.28,,,,
274,10/23/15 12:53:39.169 PM,21.28,,,,
275,10/23/15 12:53:40.169 PM,21.28,,,,
276,10/23/15 12:53:41.169 PM,21.28,,,,
277,10/23/15 12:53:42.169 PM,21.28,,,,
278,10/23/15 12:53:43.169 PM,21.28,,,,
279,10/23/15 12:53:44.169 PM,21.28,,,,
280,10/23/15 12:53:45.169 PM,21.28,,,,
281,10/23/15 12:53:46.169 PM,21.28,,,,
282,10/23/15 12:53:47.169 PM,21.28,,,,
283,10/23/15 12:53:48.169 PM,21.28,,,,
284,10/23/15 12:53:49.169 PM,21.28,,,,
285,10/23/15 12:53:50.169 PM,21.28,,,,
286,10/23/15 12:53:51.169 PM,21.28,,,,
287,10/23/15 12:53:52.169 PM,21.28,,,,
