"Plot Title: 2247366 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
280,10/23/15 12:52:43.143 PM,21.62,,,,
281,10/23/15 12:52:44.143 PM,21.28,,,,
282,10/23/15 12:52:45.143 PM,21.28,,,,
283,10/23/15 12:52:46.143 PM,21.62,,,,
284,10/23/15 12:52:47.143 PM,21.28,,,,
285,10/23/15 12:52:48.143 PM,21.28,,,,
286,10/23/15 12:52:49.143 PM,21.28,,,,
287,10/23/15 12:52:50.143 PM,21.28,,,,
288,10/23/15 12:52:51.143 PM,21.28,,,,
289,10/23/15 12:52:52.143 PM,21.28,,,,
290,10/23/15 12:52:53.143 PM,21.28,,,,
291,10/23/15 12:52:54.143 PM,21.28,,,,
292,10/23/15 12:52:55.143 PM,21.28,,,,
293,10/23/15 12:52:56.143 PM,21.28,,,,
294,10/23/15 12:52:57.143 PM,21.28,,,,
295,10/23/15 12:52:58.143 PM,21.28,,,,
296,10/23/15 12:52:59.143 PM,21.28,,,,
297,10/23/15 12:53:00.143 PM,21.28,,,,
298,10/23/15 12:53:01.143 PM,21.28,,,,
299,10/23/15 12:53:02.143 PM,21.28,,,,
300,10/23/15 12:53:03.143 PM,21.28,,,,
301,10/23/15 12:53:04.143 PM,21.28,,,,
302,10/23/15 12:53:05.143 PM,21.28,,,,
303,10/23/15 12:53:06.143 PM,21.28,,,,
304,10/23/15 12:53:07.143 PM,21.28,,,,
305,10/23/15 12:53:08.143 PM,21.28,,,,
306,10/23/15 12:53:09.143 PM,21.28,,,,
307,10/23/15 12:53:10.143 PM,21.28,,,,
308,10/23/15 12:53:11.143 PM,21.28,,,,
309,10/23/15 12:53:12.143 PM,21.28,,,,
310,10/23/15 12:53:13.143 PM,21.28,,,,
311,10/23/15 12:53:14.143 PM,21.28,,,,
312,10/23/15 12:53:15.143 PM,21.28,,,,
313,10/23/15 12:53:16.143 PM,21.28,,,,
314,10/23/15 12:53:17.143 PM,21.28,,,,
315,10/23/15 12:53:18.143 PM,21.28,,,,
316,10/23/15 12:53:19.143 PM,21.28,,,,
317,10/23/15 12:53:20.143 PM,21.28,,,,
318,10/23/15 12:53:21.143 PM,21.28,,,,
319,10/23/15 12:53:22.143 PM,21.28,,,,
320,10/23/15 12:53:23.143 PM,21.28,,,,
321,10/23/15 12:53:24.143 PM,21.28,,,,
322,10/23/15 12:53:25.143 PM,21.28,,,,
323,10/23/15 12:53:26.143 PM,21.28,,,,
324,10/23/15 12:53:27.143 PM,21.28,,,,
325,10/23/15 12:53:28.143 PM,21.28,,,,
326,10/23/15 12:53:29.143 PM,21.28,,,,
327,10/23/15 12:53:30.143 PM,21.28,,,,
328,10/23/15 12:53:31.143 PM,21.28,,,,
329,10/23/15 12:53:32.143 PM,21.28,,,,
330,10/23/15 12:53:33.143 PM,21.28,,,,
331,10/23/15 12:53:34.143 PM,21.28,,,,
332,10/23/15 12:53:35.143 PM,21.28,,,,
333,10/23/15 12:53:36.143 PM,21.28,,,,
334,10/23/15 12:53:37.143 PM,21.28,,,,
335,10/23/15 12:53:38.143 PM,21.28,,,,
336,10/23/15 12:53:39.143 PM,21.28,,,,
337,10/23/15 12:53:40.143 PM,21.28,,,,
338,10/23/15 12:53:41.143 PM,21.28,,,,
339,10/23/15 12:53:42.143 PM,21.28,,,,
340,10/23/15 12:53:43.143 PM,21.28,,,,
341,10/23/15 12:53:44.143 PM,21.28,,,,
342,10/23/15 12:53:45.143 PM,21.28,,,,
343,10/23/15 12:53:46.143 PM,21.28,,,,
344,10/23/15 12:53:47.143 PM,21.28,,,,
345,10/23/15 12:53:48.143 PM,21.28,,,,
346,10/23/15 12:53:49.143 PM,21.28,,,,
347,10/23/15 12:53:50.143 PM,21.28,,,,
348,10/23/15 12:53:51.143 PM,21.28,,,,
349,10/23/15 12:53:52.143 PM,21.28,,,,
350,10/23/15 12:53:53.143 PM,21.28,,,,
351,10/23/15 12:53:54.143 PM,21.28,,,,
352,10/23/15 12:53:55.143 PM,21.28,,,,
353,10/23/15 12:53:56.143 PM,21.28,,,,
354,10/23/15 12:53:57.143 PM,21.28,,,,
355,10/23/15 12:53:58.143 PM,21.28,,,,
356,10/23/15 12:53:59.143 PM,21.28,,,,
357,10/23/15 12:54:00.143 PM,21.28,,,,
358,10/23/15 12:54:01.143 PM,21.28,,,,
359,10/23/15 12:54:02.143 PM,21.28,,,,
360,10/23/15 12:54:03.143 PM,21.28,,,,
361,10/23/15 12:54:04.143 PM,21.28,,,,
362,10/23/15 12:54:05.143 PM,21.28,,,,
363,10/23/15 12:54:06.143 PM,21.28,,,,
364,10/23/15 12:54:07.143 PM,21.28,,,,
365,10/23/15 12:54:08.143 PM,21.28,,,,
366,10/23/15 12:54:09.143 PM,21.28,,,,
367,10/23/15 12:54:10.143 PM,21.28,,,,
368,10/23/15 12:54:11.143 PM,21.28,,,,
369,10/23/15 12:54:12.143 PM,21.28,,,,
370,10/23/15 12:54:13.143 PM,21.28,,,,
