"Plot Title: 1282986 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
183,10/23/15 12:50:57.927 PM,20.61,,,,
184,10/23/15 12:50:58.927 PM,20.61,,,,
185,10/23/15 12:50:59.927 PM,20.61,,,,
186,10/23/15 12:51:00.927 PM,20.61,,,,
187,10/23/15 12:51:01.927 PM,20.61,,,,
188,10/23/15 12:51:02.927 PM,20.61,,,,
189,10/23/15 12:51:03.927 PM,20.61,,,,
190,10/23/15 12:51:04.927 PM,20.95,,,,
191,10/23/15 12:51:05.927 PM,20.61,,,,
192,10/23/15 12:51:06.927 PM,20.61,,,,
193,10/23/15 12:51:07.927 PM,20.95,,,,
194,10/23/15 12:51:08.927 PM,20.61,,,,
195,10/23/15 12:51:09.927 PM,20.61,,,,
196,10/23/15 12:51:10.927 PM,20.61,,,,
197,10/23/15 12:51:11.927 PM,20.61,,,,
198,10/23/15 12:51:12.927 PM,20.95,,,,
199,10/23/15 12:51:13.927 PM,20.61,,,,
200,10/23/15 12:51:14.927 PM,20.95,,,,
201,10/23/15 12:51:15.927 PM,20.95,,,,
202,10/23/15 12:51:16.927 PM,20.61,,,,
203,10/23/15 12:51:17.927 PM,20.61,,,,
204,10/23/15 12:51:18.927 PM,20.61,,,,
205,10/23/15 12:51:19.927 PM,20.61,,,,
206,10/23/15 12:51:20.927 PM,20.61,,,,
207,10/23/15 12:51:21.927 PM,20.61,,,,
208,10/23/15 12:51:22.927 PM,20.61,,,,
209,10/23/15 12:51:23.927 PM,20.95,,,,
210,10/23/15 12:51:24.927 PM,20.61,,,,
211,10/23/15 12:51:25.927 PM,20.61,,,,
212,10/23/15 12:51:26.927 PM,20.61,,,,
213,10/23/15 12:51:27.927 PM,20.61,,,,
214,10/23/15 12:51:28.927 PM,20.61,,,,
215,10/23/15 12:51:29.927 PM,20.95,,,,
216,10/23/15 12:51:30.927 PM,20.61,,,,
217,10/23/15 12:51:31.927 PM,20.61,,,,
218,10/23/15 12:51:32.927 PM,20.61,,,,
219,10/23/15 12:51:33.927 PM,20.61,,,,
220,10/23/15 12:51:34.927 PM,20.61,,,,
221,10/23/15 12:51:35.927 PM,20.61,,,,
222,10/23/15 12:51:36.927 PM,20.61,,,,
223,10/23/15 12:51:37.927 PM,20.61,,,,
224,10/23/15 12:51:38.927 PM,20.61,,,,
225,10/23/15 12:51:39.927 PM,20.61,,,,
226,10/23/15 12:51:40.927 PM,20.61,,,,
227,10/23/15 12:51:41.927 PM,20.61,,,,
228,10/23/15 12:51:42.927 PM,20.61,,,,
229,10/23/15 12:51:43.927 PM,20.61,,,,
230,10/23/15 12:51:44.927 PM,20.61,,,,
231,10/23/15 12:51:45.927 PM,20.61,,,,
232,10/23/15 12:51:46.927 PM,20.61,,,,
233,10/23/15 12:51:47.927 PM,20.61,,,,
234,10/23/15 12:51:48.927 PM,20.61,,,,
235,10/23/15 12:51:49.927 PM,20.61,,,,
236,10/23/15 12:51:50.927 PM,20.61,,,,
237,10/23/15 12:51:51.927 PM,20.61,,,,
238,10/23/15 12:51:52.927 PM,20.61,,,,
239,10/23/15 12:51:53.927 PM,20.61,,,,
240,10/23/15 12:51:54.927 PM,20.61,,,,
241,10/23/15 12:51:55.927 PM,20.61,,,,
242,10/23/15 12:51:56.927 PM,20.61,,,,
243,10/23/15 12:51:57.927 PM,20.61,,,,
244,10/23/15 12:51:58.927 PM,20.95,,,,
245,10/23/15 12:51:59.927 PM,20.95,,,,
246,10/23/15 12:52:00.927 PM,21.28,,,,
247,10/23/15 12:52:01.927 PM,21.28,,,,
248,10/23/15 12:52:02.927 PM,20.95,,,,
249,10/23/15 12:52:03.927 PM,20.95,,,,
250,10/23/15 12:52:04.927 PM,20.95,,,,
251,10/23/15 12:52:05.927 PM,20.61,,,,
252,10/23/15 12:52:06.927 PM,20.95,,,,
253,10/23/15 12:52:07.927 PM,20.95,,,,
254,10/23/15 12:52:08.927 PM,20.95,,,,
255,10/23/15 12:52:09.927 PM,20.95,,,,
256,10/23/15 12:52:10.927 PM,20.95,,,,
257,10/23/15 12:52:11.927 PM,20.61,,,,
258,10/23/15 12:52:12.927 PM,21.28,,,,
259,10/23/15 12:52:13.927 PM,21.28,,,,
260,10/23/15 12:52:14.927 PM,20.95,,,,
261,10/23/15 12:52:15.927 PM,20.95,,,,
262,10/23/15 12:52:16.927 PM,20.95,,,,
263,10/23/15 12:52:17.927 PM,20.95,,,,
264,10/23/15 12:52:18.927 PM,20.95,,,,
265,10/23/15 12:52:19.927 PM,20.95,,,,
266,10/23/15 12:52:20.927 PM,20.95,,,,
267,10/23/15 12:52:21.927 PM,20.95,,,,
268,10/23/15 12:52:22.927 PM,20.95,,,,
269,10/23/15 12:52:23.927 PM,20.95,,,,
270,10/23/15 12:52:24.927 PM,20.95,,,,
271,10/23/15 12:52:25.927 PM,20.95,,,,
272,10/23/15 12:52:26.927 PM,20.95,,,,
273,10/23/15 12:52:27.927 PM,20.95,,,,
274,10/23/15 12:52:28.927 PM,20.95,,,,
275,10/23/15 12:52:29.927 PM,20.95,,,,
276,10/23/15 12:52:30.927 PM,20.95,,,,
277,10/23/15 12:52:31.927 PM,20.95,,,,
278,10/23/15 12:52:32.927 PM,20.95,,,,
279,10/23/15 12:52:33.927 PM,20.95,,,,
280,10/23/15 12:52:34.927 PM,20.95,,,,
281,10/23/15 12:52:35.927 PM,20.95,,,,
282,10/23/15 12:52:36.927 PM,20.95,,,,
283,10/23/15 12:52:37.927 PM,20.95,,,,
284,10/23/15 12:52:38.927 PM,20.95,,,,
285,10/23/15 12:52:39.927 PM,20.95,,,,
286,10/23/15 12:52:40.927 PM,20.95,,,,
287,10/23/15 12:52:41.927 PM,20.95,,,,
288,10/23/15 12:52:42.927 PM,20.95,,,,
289,10/23/15 12:52:43.927 PM,20.95,,,,
290,10/23/15 12:52:44.927 PM,20.95,,,,
291,10/23/15 12:52:45.927 PM,20.95,,,,
292,10/23/15 12:52:46.927 PM,20.95,,,,
293,10/23/15 12:52:47.927 PM,20.95,,,,
294,10/23/15 12:52:48.927 PM,20.95,,,,
295,10/23/15 12:52:49.927 PM,20.95,,,,
296,10/23/15 12:52:50.927 PM,20.95,,,,
297,10/23/15 12:52:51.927 PM,20.95,,,,
298,10/23/15 12:52:52.927 PM,20.95,,,,
299,10/23/15 12:52:53.927 PM,20.95,,,,
300,10/23/15 12:52:54.927 PM,20.95,,,,
301,10/23/15 12:52:55.927 PM,20.95,,,,
302,10/23/15 12:52:56.927 PM,20.95,,,,
303,10/23/15 12:52:57.927 PM,20.95,,,,
304,10/23/15 12:52:58.927 PM,20.95,,,,
305,10/23/15 12:52:59.927 PM,20.95,,,,
306,10/23/15 12:53:00.927 PM,20.95,,,,
307,10/23/15 12:53:01.927 PM,20.95,,,,
308,10/23/15 12:53:02.927 PM,20.95,,,,
309,10/23/15 12:53:03.927 PM,20.95,,,,
310,10/23/15 12:53:04.927 PM,20.95,,,,
311,10/23/15 12:53:05.927 PM,20.61,,,,
312,10/23/15 12:53:06.927 PM,20.95,,,,
313,10/23/15 12:53:07.927 PM,20.61,,,,
314,10/23/15 12:53:08.927 PM,20.95,,,,
315,10/23/15 12:53:09.927 PM,20.95,,,,
